2024-04-14 02:34:17.967578807 +0100 BST,2185346113800258,4700058824584633,9408d889-895e-4ba1-827e-4ce06201f92d,446.62,USD,REF 4935
2024-04-14 19:22:14.093731549 +0100 BST,9418744576130245,7573995943373625,41fbe547-1db4-4a99-8b17-b45f14a882e2,394.13,GBP,REF 2136
2024-04-14 02:19:50.590072943 +0100 BST,2742521699078829,4684607631315738,4a9688d4-8b46-4756-b0a7-281488fc6eb4,12.20,USD,REF 9121
2024-04-14 11:20:17.304014411 +0100 BST,5706200209635441,0799875895156563,789c0294-5de4-4bb5-9bcc-9d60334ce4d2,468.83,USD,REF 324
2024-04-14 11:14:04.50208373 +0100 BST,1479572005584008,3357593085848632,5d255215-4e55-449c-87da-3cceee689550,329.86,GBP,REF 214
2024-04-14 14:22:22.235269638 +0100 BST,6629122433428777,5110330252201737,e258451c-2bcc-4cfe-b02d-7b2400a30d81,472.46,GBP,REF 1240
2024-04-14 09:40:08.523601848 +0100 BST,0681282016174651,2287206579960917,63a54337-ea60-4e05-b54f-b17334c102ac,272.62,GBP,REF 5111
2024-04-14 07:38:05.377918678 +0100 BST,4898837171124599,9937287938018704,c6a023e2-ca4e-4873-be3b-547daed0acb4,599.90,GBP,REF 4047
2024-04-14 07:28:58.000392454 +0100 BST,3283307565429050,2728161936623855,e03a04bb-3221-4868-8305-8119a11cd6b6,243.90,USD,REF 792
2024-04-14 15:16:43.960209462 +0100 BST,6163188807395544,0159365897038750,4b42ac0f-f7cc-4fde-948d-448bac1a2af2,145.73,USD,REF 1762
2024-04-14 22:36:37.616231717 +0100 BST,5245369905317362,3095307877058879,44577e09-e676-4ec9-829b-78125bd76f11,283.11,USD,REF 1000
2024-04-14 00:40:32.932206289 +0100 BST,7871257009041461,2504113838302507,9a1d877e-969a-4d16-bd3f-7860f7583f33,487.95,USD,REF 6779
2024-04-14 12:57:44.639577533 +0100 BST,9415022381557133,0558606552239997,0efc9895-6207-44b4-8c6e-ebd4a6294246,353.69,GBP,REF 2857
2024-04-14 00:50:24.351296113 +0100 BST,8290401583751811,8500275898037620,9b440350-dab4-4ec7-b1d5-f346d529ef4f,543.92,USD,REF 29
2024-04-14 03:06:24.444279087 +0100 BST,2044726354122401,9084964740450873,0781645b-0bae-4189-9ce6-25bd329e668f,126.16,USD,REF 833
2024-04-14 08:45:04.679858148 +0100 BST,7547533113459070,0219145671342064,fd9d7266-666d-4102-9a73-4c664bc33a80,53.36,GBP,REF 8786
2024-04-14 12:59:32.355450879 +0100 BST,4286760077367554,5382949816895808,839c72db-89a8-4fa7-ab6d-da84366cd1c1,131.19,GBP,REF 1899
2024-04-14 03:41:58.830372358 +0100 BST,8005913381550914,0621132169649103,ae212c5e-c706-4c16-9bf3-d46a5c5d051c,616.60,GBP,REF 5088
2024-04-14 20:48:03.691924111 +0100 BST,7709154549144646,4145609446846076,b8906f78-0d30-4be4-b2d9-ba2ac6834650,368.79,USD,REF 3586
2024-04-14 21:56:21.185083926 +0100 BST,2009348766309533,5769865955796009,9e6d129b-9385-4d28-8b35-859b73c93c44,87.90,USD,REF 4550
2024-04-14 03:38:03.705067518 +0100 BST,3080924510885471,0695057292623172,0d342474-e8f1-4810-84ce-1f7a8f9c7c44,92.36,GBP,REF 4273
2024-04-14 15:44:52.361848032 +0100 BST,6713097866831563,2714585750394064,831a565f-e0ab-4eae-a40f-f763a932264a,578.51,GBP,REF 453
2024-04-14 16:53:37.650273632 +0100 BST,1179356355743007,0015310994686111,188d4581-e352-487f-9abf-5af3b382e4f2,467.93,USD,REF 7440
2024-04-14 14:43:08.540498353 +0100 BST,9524030159799242,4869999605113711,dcbf4af5-0434-49bf-9e9e-79a031f2707f,97.91,USD,REF 7086
2024-04-14 23:16:35.090731594 +0100 BST,6206634737172073,5427546618709667,1bc149f2-1549-43e9-aaf4-4bdaef062f27,85.30,USD,REF 1313
2024-04-14 22:31:38.731050547 +0100 BST,7219275148906986,1270501471471189,8b26977d-c286-463e-b165-b518583875b6,597.32,USD,REF 8442
2024-04-14 09:54:39.194940709 +0100 BST,5922659591229262,4455076148328211,ce358d44-504f-4e9e-b1ba-cef2f97997f2,265.86,USD,REF 5132
2024-04-14 20:39:38.468650122 +0100 BST,7940982360765777,3897875470597103,08e5507c-8bce-4e87-a7a6-bfbee3f8eb04,56.60,GBP,REF 1523
2024-04-14 11:54:56.002742207 +0100 BST,3722988509415547,2186677682707371,04df3516-8b17-4519-9d3e-7281fcdc00ac,272.33,USD,REF 9851
2024-04-14 15:26:30.212038636 +0100 BST,4385930138203240,0586069700553107,4d6c2638-d797-4cd6-abf3-717a58b4d2ce,171.59,USD,REF 8666
2024-04-14 22:23:59.609914961 +0100 BST,0840293063215990,2504439114902004,1a21f6ed-e3c7-407d-ac41-ae97ea65e1e5,24.42,USD,REF 1760
2024-04-14 12:18:33.14447445 +0100 BST,3320331837780389,9749181468931214,f6372900-dbdd-4a02-a5ad-0f13c641554c,233.85,USD,REF 2605
2024-04-14 21:04:14.617370342 +0100 BST,6458976015709631,3918905609711487,fda2ed20-ed9c-4c61-83b8-9815749d63d7,582.10,GBP,REF 2157
2024-04-14 13:28:10.924420454 +0100 BST,2894717775805126,9253347963768230,1569d5a8-7226-4e33-bfea-a17f110cb9fd,121.97,GBP,REF 850
2024-04-14 06:47:24.194126907 +0100 BST,2317474595204491,8856426656790256,69c01afa-422f-452d-88f3-df1f3d7356f4,488.98,USD,REF 6394
2024-04-14 05:15:55.320220858 +0100 BST,8403712568370964,5786799996560627,398e5b8c-dc54-4280-bf28-0928b0d6cf5d,14.11,GBP,REF 4899
2024-04-14 01:07:43.726964702 +0100 BST,4239974476983374,6583600319484614,5ce75b9f-455e-4be1-9ff5-df4cb1ce620e,237.50,USD,REF 1474
2024-04-14 17:28:32.143365886 +0100 BST,2788218168420312,0449359691881263,a5d3d418-8fc8-45f5-8317-6780d4a03f11,471.60,GBP,REF 3786
2024-04-14 23:49:53.173786453 +0100 BST,1766408888452597,4406157325141037,66518935-ab01-44a5-9e10-079ab4061d83,646.97,GBP,REF 5945
2024-04-14 14:41:51.782207675 +0100 BST,7819535531497194,6135119411337796,2def73f8-2c4b-49f5-84b6-87be60a57d8b,409.57,USD,REF 2559
2024-04-14 11:42:44.441107413 +0100 BST,3918274295874782,2379014990482062,bd4bf078-6f88-4632-ab3a-01e31b2dd7a2,55.20,GBP,REF 7063
2024-04-14 18:23:00.416105643 +0100 BST,6931861707559285,2307068897182092,a34a2d5c-f511-494c-966c-c6201344d89c,414.86,GBP,REF 6050
2024-04-14 00:16:35.179787281 +0100 BST,2385216623120578,0057876685851479,befc8bff-2e6a-4e8f-8259-6e105bb48f7d,156.30,USD,REF 2393
2024-04-14 18:21:29.49503654 +0100 BST,1506876857173573,4822549027048213,5e7e2441-4606-4362-be06-591913df87e7,80.84,USD,REF 3253
2024-04-14 03:41:22.530749362 +0100 BST,0165309041773485,9834427391910360,e20b9d1f-56c1-4a82-a701-8cbc9a41cfcc,292.55,GBP,REF 1021
2024-04-14 21:08:18.779086518 +0100 BST,5436382172997041,8684318251450839,0249d104-f1bb-443b-a921-04e55b68293b,595.75,GBP,REF 5231
2024-04-14 19:23:45.836371702 +0100 BST,7109852040559660,6179430320365154,d3a87774-a09e-432b-8a01-b093fbea238a,425.97,USD,REF 7019
2024-04-14 13:25:14.412847082 +0100 BST,8214067652400425,1904055597793574,698fddcf-4c50-43e8-b3b6-53f5c377363f,577.80,GBP,REF 4448
2024-04-14 22:08:35.660227172 +0100 BST,1291961094056678,1058876469908199,53324bcd-d320-4abf-a9aa-2a5ea2127bbf,540.40,USD,REF 9399
2024-04-14 04:54:47.673163003 +0100 BST,0179734605306851,7690836889186373,c0d0e79a-963e-496b-bdf8-4a7e86923d57,97.98,USD,REF 6090
2024-04-14 09:11:28.369502039 +0100 BST,8138660845358022,5843682208526168,7910f3fd-5ea0-4650-acd0-469c652a3400,619.49,GBP,REF 1717
2024-04-14 08:06:11.300112992 +0100 BST,5649976284032343,8979113500287647,80150de4-59c5-4d99-a48b-04307de7e670,121.77,GBP,REF 4131
2024-04-14 15:56:57.179345785 +0100 BST,7520153832665253,5497864703795464,0daec91e-836e-49dd-86ad-7f8f2dac03e2,582.68,GBP,REF 3995
2024-04-14 03:11:03.112565503 +0100 BST,9680717596889781,8224359842317288,26af2dcd-0a92-4c2e-9c02-50fbe348647c,172.85,GBP,REF 9957
2024-04-14 21:03:18.432735101 +0100 BST,2594919676484931,0746772098463461,0dcd3c4a-dc4c-4e2e-9496-21ce4f1c0bea,4.80,GBP,REF 5965
2024-04-14 12:31:07.09166838 +0100 BST,2433650811115357,8848657563908764,629a27bd-48d8-45fb-a94b-12a505d39dd7,298.49,USD,REF 53
2024-04-14 03:30:13.06140087 +0100 BST,4535672269239707,6301775206440806,f9d8df07-0786-4147-85be-7be2f1939093,273.69,GBP,REF 3142
2024-04-14 04:57:35.866969992 +0100 BST,1736079330336041,7882186774114832,fbec8a97-0f9b-470f-bb6a-1102389f3d54,660.50,GBP,REF 2032
2024-04-14 12:30:23.134512125 +0100 BST,3260591219121591,6302770897254421,4c124a28-1693-4d55-b323-51a703b69508,185.44,USD,REF 6645
2024-04-14 02:29:00.348292365 +0100 BST,3136378699421362,4023836256282939,d1ca8617-7117-4564-af1d-da52c27ccbc9,359.61,GBP,REF 8188
2024-04-14 10:48:29.726117535 +0100 BST,1461906720227917,3981855986597938,20a12fd3-be21-4375-b258-95b4e3d679bc,129.21,GBP,REF 6369
2024-04-14 03:16:34.392563381 +0100 BST,3296537005106591,8674427953193830,7e82e0e1-f5fa-4017-92b8-15492703bb94,643.91,GBP,REF 7046
2024-04-14 13:55:54.766768578 +0100 BST,0908631410892972,4062920826955268,ffb01d9f-ff74-4fc7-b493-0639b1bfc411,440.13,GBP,REF 502
2024-04-14 01:48:33.12294825 +0100 BST,4273776725233898,1544809683523696,ab4e394a-95ae-484b-8656-86d0ee504e6e,178.44,GBP,REF 8334
2024-04-14 06:32:36.177379677 +0100 BST,3767098349143595,0303820368940415,2cb24c72-d05d-4ddd-bf3c-e739a3b43cff,102.86,USD,REF 2201
2024-04-14 19:16:16.81925124 +0100 BST,9691254022922198,0783210828937170,a47813ff-74af-4351-8469-9b03b38d69d8,189.75,USD,REF 6544
2024-04-14 12:11:33.549740739 +0100 BST,0231830516145640,4215442391189197,2051b032-c40e-4ce3-83e0-3cfe5abd624b,597.49,GBP,REF 8867
2024-04-14 22:30:34.673759887 +0100 BST,6791949877920082,8691473783609695,618cbc91-5daa-498d-a5b0-419331d9665a,507.86,GBP,REF 4289
2024-04-14 17:28:42.859434203 +0100 BST,0917929862637806,5224780061289044,d6d11c61-3ce8-4c2b-97d4-f6033aa5915a,336.36,USD,REF 3500
2024-04-14 10:02:55.359532802 +0100 BST,4134191893157657,5278879329106135,985b3b09-2311-4618-9ae0-2ff2e3f90a1f,574.85,USD,REF 6148
2024-04-14 11:21:28.290050813 +0100 BST,6034966954193910,3920564057833173,d4c9ffbe-64f2-41f7-a170-b0928cfd6cc9,53.95,GBP,REF 217
2024-04-14 16:21:04.933766021 +0100 BST,7829213602840986,5905602335497639,7f76d13b-c2eb-42b3-85e6-f5958d70e776,197.94,GBP,REF 1682
2024-04-14 14:58:37.097123711 +0100 BST,1527132135237014,6267482649283788,af944edc-1b3f-44b4-b63b-75df2dad6ac4,47.35,USD,REF 3040
2024-04-14 06:20:01.190237302 +0100 BST,3709476788878808,7735988407069792,6abd295f-f0c4-48bb-81e1-a8721823eae0,586.51,GBP,REF 2746
2024-04-14 02:11:59.965229154 +0100 BST,5779774492245050,0482178534879856,a99cd2bc-00e6-4950-ba7d-37f8f843eeb9,422.33,USD,REF 9991
2024-04-14 11:37:29.927634846 +0100 BST,3381067837733945,6642678098283314,291c2948-9563-44ed-b9ad-d763486bb988,477.95,USD,REF 4945
2024-04-14 09:10:55.102691182 +0100 BST,9418918555060360,2559452756380405,2d2ac2ab-264f-42e1-988f-9ab8be6f30c6,386.69,USD,REF 3504
2024-04-14 23:46:32.121827954 +0100 BST,2106173022630436,4453778136785097,5596265f-8f71-4878-84d5-be371a4b1804,35.99,USD,REF 9896
2024-04-14 07:40:37.93739616 +0100 BST,6212999092816624,2400812119770999,46991c9e-d525-4cd8-8fb0-4a51ee93dbff,171.41,USD,REF 192
2024-04-14 02:45:36.74577059 +0100 BST,4935594881233899,8417898464562939,0fc3e0fb-80f1-4967-802c-1851cd1dbb63,640.66,GBP,REF 6371
2024-04-14 10:25:42.726457615 +0100 BST,1001511140515685,5336038247625130,6b2a53d6-e455-4408-8d2f-d302585d5281,568.22,USD,REF 2183
2024-04-14 14:50:47.460242237 +0100 BST,2564871722176844,9490314922131610,47c5de77-43ac-47a9-b89a-56d92950fb8b,319.31,GBP,REF 18
2024-04-14 16:57:53.075746564 +0100 BST,7050879346620715,5977738568237334,91bcbded-c296-459c-bd61-9a31158a3aa0,508.60,USD,REF 7769
2024-04-14 11:19:08.670013326 +0100 BST,7953420595439152,7428762057478941,24b1e278-83dc-44e6-a729-5d66b8b8f972,608.97,GBP,REF 843
2024-04-14 05:50:52.627587432 +0100 BST,2105484592726685,3294470107564382,7415b7bf-312e-4ead-a96c-749634261de8,599.57,GBP,REF 9836
2024-04-14 18:48:49.179524842 +0100 BST,9361901424419846,2619417167256449,cab793b6-4396-4258-b9b4-16a62da96282,536.68,USD,REF 917
2024-04-14 05:51:00.859607198 +0100 BST,8945000775858462,3425428045870118,0f3b7c46-2578-48e1-aa99-53f86b13ca77,73.47,GBP,REF 2263
2024-04-14 03:13:08.86470906 +0100 BST,4015053002781961,1487784796152139,8752c3ca-73ba-4f6c-8c4f-597bef284280,536.62,USD,REF 6049
2024-04-14 14:21:20.851380053 +0100 BST,9180561478919219,3576133694440853,a23782fe-d6d8-4651-a3c2-1ea24ffe61f3,513.63,GBP,REF 9577
2024-04-14 12:19:23.692959444 +0100 BST,7062141879186454,9542549223769074,7a4160c5-ce76-46f0-bb98-bdf865a8a019,423.86,USD,REF 6169
2024-04-14 11:49:16.469908503 +0100 BST,6796267983659789,6581907586606799,fd2fd7a1-aff6-4923-af2b-5cc67483fe86,562.90,USD,REF 2009
2024-04-14 13:34:47.741612263 +0100 BST,1886530364467761,1628121328000967,c6056e84-1d63-4b84-8d7a-da9c53d877b3,505.53,USD,REF 1965
2024-04-14 17:48:17.453068692 +0100 BST,3713718911024768,9710359692904070,699e56f0-602a-4b2a-aa29-0977ba7e528a,191.32,GBP,REF 7077
2024-04-14 14:30:02.126293726 +0100 BST,7773124052374647,5458969844404519,2833a42b-f5e7-412b-86fa-17d9eeac6f5a,543.95,GBP,REF 4667
2024-04-14 16:25:28.266322426 +0100 BST,9365015447917403,4023762983692274,8e7928a6-a4b8-4db4-aa6c-19ce23bad9df,119.46,USD,REF 6009
2024-04-14 15:36:21.107371323 +0100 BST,2333005455736193,2350674582643951,d1d860d3-7515-4fe9-90b0-0d22c1201e06,572.58,GBP,REF 349
2024-04-14 09:42:10.71999111 +0100 BST,3067284608060496,2536760617045473,7fc2a71d-0523-4b59-a4a5-aafcb8bd8891,159.84,GBP,REF 6577
2024-04-14 10:55:15.639321652 +0100 BST,9243683873459415,8292889633261536,759bff38-f1b1-475e-935e-d89514d7ada5,515.77,USD,REF 6672
2024-04-14 08:17:27.273493362 +0100 BST,7126851728973244,1129402128646347,7594971b-8c9e-4d09-8d8c-03bbc57ddad5,475.69,GBP,REF 3391
2024-04-14 16:50:23.713524618 +0100 BST,6455809236685541,6980352557833251,848dd1cf-4dc9-441f-a9b9-ec873cbf90c8,386.63,USD,REF 1002
2024-04-14 08:28:18.254269996 +0100 BST,1631949689435028,3798987890295915,bde4aaf1-04ae-402d-8f91-aa26f1f27d89,402.78,GBP,REF 4771
2024-04-14 22:53:13.174346404 +0100 BST,9687180771797335,0813246971001082,ff3b7110-69c4-4025-bdb5-53bde32a3a16,173.99,USD,REF 9695
2024-04-14 09:03:15.955171396 +0100 BST,2451550823735607,1516029526445127,7ed6432d-c98f-46b7-aaba-08ca8868a167,607.41,USD,REF 5000
2024-04-14 15:04:35.752406732 +0100 BST,3446338786467022,1643541044613160,c74bd954-39c4-49a6-9506-6701e0f19ef6,453.95,USD,REF 1624
2024-04-14 16:57:10.90371824 +0100 BST,7447352843019766,7038880989047712,331252f8-39e6-454d-9f98-261039a04315,436.64,USD,REF 6314
2024-04-14 16:24:32.752421166 +0100 BST,9555881220730854,6014632888205549,a61a172c-308e-4861-9904-d9553d31cb94,500.56,USD,REF 1545
2024-04-14 13:09:24.933777965 +0100 BST,1781931886415187,7790306910114750,a75b54e8-58d6-4d25-be05-9fd2952d4c50,648.20,GBP,REF 3136
2024-04-14 09:33:32.174423313 +0100 BST,6612440473966783,2624226469096356,6737f30b-9347-4c4d-9dd7-e1939c11e813,174.83,USD,REF 4024
2024-04-14 10:19:34.652087973 +0100 BST,6484619821648573,5326058758596206,c3ae0fb0-2eb2-448d-be96-a57519937c03,15.83,GBP,REF 9193
2024-04-14 00:01:15.225084316 +0100 BST,1721802751613832,5930529172769828,f0a2762e-c902-4be8-a796-47db1210c63c,593.43,USD,REF 1916
2024-04-14 23:51:21.590988475 +0100 BST,5289955055840739,8360459817100183,d7b07db1-c750-4313-8153-c9cf293574ea,370.53,GBP,REF 3293
2024-04-14 21:44:20.128184511 +0100 BST,8603051976927877,1380982425960289,6511f4bf-c38c-4aea-9932-50854956c6f4,297.22,USD,REF 2747
2024-04-14 23:20:09.802778747 +0100 BST,4929845155133963,6130036609606181,8d4d820c-c711-4c9b-977e-86e377e363dd,485.38,GBP,REF 2498
2024-04-14 17:07:12.700365726 +0100 BST,7352944156727575,9790178691780482,c875d014-2c21-4af0-a19d-61e9c3a72264,507.37,USD,REF 4372
2024-04-14 14:19:56.341841976 +0100 BST,3269237713611362,7981438844652491,e82e65f5-2d52-4a05-8eb8-d16283687022,493.35,GBP,REF 6396
2024-04-14 06:15:30.467521714 +0100 BST,4596531065149919,2330196275984728,32cd5a3c-b414-4337-a9c0-6b0c87c45b0c,374.13,GBP,REF 4071
2024-04-14 05:15:54.717647152 +0100 BST,3455959645160532,4489902383147369,c036adc4-0705-4e25-9b34-4574ca89aabf,10.14,USD,REF 6629
2024-04-14 20:37:01.514904274 +0100 BST,7916653359520228,5016925202847232,eb532df0-73cc-45e1-8d60-6a81fd2f5a3a,359.40,USD,REF 8704
2024-04-14 12:30:46.510423607 +0100 BST,9540921312652593,5934442871971101,c790dc95-8950-47d6-b432-1e94b1f537b4,428.85,USD,REF 2593
2024-04-14 17:56:08.950139078 +0100 BST,4287615641865728,0281282801801776,b94faaab-cc72-4347-8a3e-0c932952159e,155.65,GBP,REF 6192
2024-04-14 15:56:06.390327647 +0100 BST,6345259030113420,4000404680527777,4f747bca-8956-4808-a788-2e120a809a25,72.67,GBP,REF 2910
2024-04-14 19:37:07.556663947 +0100 BST,2516981384833049,4370612153272135,eaaa4866-0c19-418c-88cb-9d63987250c6,367.14,GBP,REF 5776
2024-04-14 06:00:24.852162467 +0100 BST,7396414118692688,9496378674910506,1ae38e4d-a086-4bbf-81fb-cc062d8c7cac,120.55,GBP,REF 1400
2024-04-14 17:28:48.687404872 +0100 BST,3291688323930157,0094101713038716,57f501bf-a11c-48c4-bd07-5682d32e46d5,455.94,GBP,REF 4512
2024-04-14 21:46:19.427387772 +0100 BST,0618301488942601,8683767964062819,d5c78517-c7ab-417a-bfb8-0f230d0806c8,111.25,USD,REF 2953
2024-04-14 01:15:38.855318227 +0100 BST,0986294995193672,0838138918166458,2900ad4a-8c6d-4522-ad50-41a723e10199,236.20,GBP,REF 9214
2024-04-14 14:39:59.411463283 +0100 BST,1377485902496580,5381660160558316,4d2d153d-3064-42d4-9c73-3af796465bd3,348.41,GBP,REF 4675
2024-04-14 23:13:18.678078406 +0100 BST,2143178534190357,2504051445304409,83551342-de89-4e04-94a8-65cfec856bc0,508.77,USD,REF 8364
2024-04-14 00:27:44.215892781 +0100 BST,8277883332119946,2015102195844421,c4a5ba1c-98fc-447b-a614-8d7c5c381c00,575.76,USD,REF 1953
2024-04-14 01:11:15.348775157 +0100 BST,6955787036441735,9134217334712819,ed7653d6-c61d-46b5-981c-18dc59d49b70,517.85,USD,REF 8133
2024-04-14 12:16:45.877375415 +0100 BST,9021426943008249,8530647705517984,2fc8531e-d187-4535-b84e-c1f6c405dae4,265.39,GBP,REF 7765
2024-04-14 06:07:01.430689296 +0100 BST,6720545202193827,9694170624734499,97b6a97c-60df-4e26-96b4-ea72e50b1f1a,353.67,USD,REF 7560
2024-04-14 19:13:34.236949688 +0100 BST,4910457387170564,2319671607111920,b5191578-93d2-4d5f-bc63-a7aaf5f828ad,296.25,GBP,REF 2466
2024-04-14 10:54:03.886918044 +0100 BST,4089635269949898,3693496006982939,ffef151e-51d2-4ad9-9498-46d93aecd2b6,386.74,GBP,REF 9113
2024-04-14 23:00:57.346495746 +0100 BST,1037369670172647,3361652957444993,12254fe1-f548-4dbb-aa0d-75ce9a0352d8,118.15,GBP,REF 9493
2024-04-14 23:22:16.892638732 +0100 BST,5599034299554827,7913965139926633,d38432e3-26fa-4b78-b916-1d0f629ff804,563.17,USD,REF 3499
2024-04-14 22:53:14.419972328 +0100 BST,1745027289835712,9885163966602854,5d9dc387-639d-40e8-b13c-f6ab29359571,537.90,USD,REF 7558
2024-04-14 10:16:49.185025777 +0100 BST,5960944192511696,0436661224997517,e8d4846a-8721-441e-b274-0b4a5686a839,560.16,GBP,REF 2534
2024-04-14 02:37:36.170585881 +0100 BST,9178918890524090,5053387867292978,aee32c6f-f9cd-4bb4-bcb7-31d1445da7a7,431.78,USD,REF 356
2024-04-14 15:00:58.977216216 +0100 BST,9149749143646238,2687436266207183,d19f607f-851b-4e23-8ee1-c97c434168f3,529.92,USD,REF 9579
2024-04-14 21:28:51.225983472 +0100 BST,9853239893038033,0365362012349694,6798a610-edd1-4e51-9dcb-3e53213acf2f,239.16,GBP,REF 3727
2024-04-14 05:14:00.825014996 +0100 BST,3518590434162931,6972456108489075,bde2e26f-a1f4-4013-a7df-8b51724f7ac8,146.66,GBP,REF 8832
2024-04-14 09:35:55.333578643 +0100 BST,5137743602684622,9527173867621282,3891093e-e688-46c5-8fa1-6dd2178fc78d,500.97,GBP,REF 4303
2024-04-14 02:07:55.261210721 +0100 BST,1953275754210932,5687713313841757,618eb5b2-8f9d-47ae-b61e-47e0cec48fa7,264.49,GBP,REF 2693
2024-04-14 13:22:41.203018999 +0100 BST,5882303593816022,2649071655561464,9697bc52-6f51-415a-b03b-e2d9ab35be4e,319.41,USD,REF 7582
2024-04-14 20:42:40.407829265 +0100 BST,8319260262200460,8646289879202728,653f619a-4c5c-4ef2-84e0-b6d15b919996,401.39,USD,REF 9684
2024-04-14 06:03:06.000234387 +0100 BST,4461628548298296,8288933906082016,78e2389c-9243-4976-9ef0-74656cf02544,313.82,USD,REF 6536
2024-04-14 16:38:40.428379565 +0100 BST,8570806959966584,7322732217506189,4f579232-16e9-4ec4-83d5-c4fbad03d7d4,206.95,GBP,REF 3858
2024-04-14 09:08:54.063933059 +0100 BST,0066395363040986,6448434426758096,34b5563a-8bf4-4817-9122-b7961ccdb975,508.12,USD,REF 4762
2024-04-14 15:16:02.72661316 +0100 BST,9105290220930596,6773577661626633,6fd03d14-82e6-4b40-9f0d-b85a9ed06cff,319.91,GBP,REF 4694
2024-04-14 16:14:36.987108035 +0100 BST,1580878692193896,7866971532962600,40819916-d20a-4b05-9523-cb14361f9ade,44.37,GBP,REF 3251
2024-04-14 10:23:57.819867586 +0100 BST,1383372647633677,1775963015988503,0782de8e-c42b-4112-9290-60113769d2b1,117.71,USD,REF 7477
2024-04-14 00:15:48.382006409 +0100 BST,3595321645155176,3927266456220311,11cd4f84-92b3-493d-bac6-b3f4fce6e17d,247.60,GBP,REF 3600
2024-04-14 03:01:56.964777173 +0100 BST,1279312742136916,1436424843230496,7624074e-e01c-40c6-ad19-3fb9c1b528e8,476.91,USD,REF 4115
2024-04-14 21:45:55.109640808 +0100 BST,9444355644926762,4584621006419299,5b75c730-b91d-4e09-b2b9-72c833c43379,156.84,GBP,REF 1893
2024-04-14 15:38:32.969442557 +0100 BST,8188408938867193,7965762270314945,9b03a14e-845c-4300-8dcd-27a313c94787,84.91,GBP,REF 8805
2024-04-14 06:45:07.723182773 +0100 BST,9146584268555411,3141935832730409,fc78e9fb-8be0-4945-a50f-4874a72d5bf6,524.62,USD,REF 7698
2024-04-14 22:07:33.352754381 +0100 BST,3767352147277609,1050054455883982,6a656e6e-e86b-46df-a413-f0651840427f,403.49,GBP,REF 9936
2024-04-14 02:41:40.750488622 +0100 BST,2120632741993865,3786027319723696,be79dad3-dd8c-43e3-a13f-791589ef5b3d,287.65,USD,REF 9787
2024-04-14 19:43:12.952375315 +0100 BST,4721240297329337,5995487670657486,5a6c0d81-23c3-422e-ad5c-cf28606ffb83,554.79,USD,REF 3373
2024-04-14 10:32:29.714483597 +0100 BST,5470605338339025,1203700451982128,1a93c0db-dd93-4d7e-b587-7bdd06ecfa27,542.21,USD,REF 5000
2024-04-14 14:33:12.954347264 +0100 BST,3481178400180545,3436111916595360,e9960102-1319-4ac8-98c3-c2a80a5c2e68,572.41,GBP,REF 4896
2024-04-14 04:51:53.790546832 +0100 BST,6487852592636788,7317295586974770,08ebeb73-7bb3-4e1a-92bd-4d253c05e818,72.27,USD,REF 7716
2024-04-14 14:46:34.654142256 +0100 BST,6869134633901078,9219654104238461,782012be-ada9-43cf-a08a-2501346dcd5c,10.92,GBP,REF 1753
2024-04-14 01:16:25.509169364 +0100 BST,6578716306990754,1322595399541042,35ebec40-37ad-4ded-a624-fb3368f7c5ce,476.76,USD,REF 4075
2024-04-14 05:59:38.945301999 +0100 BST,1715280560435330,4285777870408138,8377fd9f-14c4-4586-be95-8cbff41cc281,214.78,GBP,REF 5583
2024-04-14 21:04:16.360703537 +0100 BST,1761685126648047,3471889745046375,e7421bf9-af52-49da-a88b-3c1deb8bfe75,230.50,USD,REF 9404
2024-04-14 20:49:59.392557686 +0100 BST,5079926477101447,9724793125480941,17851a8e-1cff-415b-bacd-7f556dc5586f,336.72,USD,REF 7563
2024-04-14 14:32:43.295677269 +0100 BST,8565595003689696,1367510774813570,9ca901e8-07d8-4985-8006-ddf762c67e39,514.34,GBP,REF 5278
2024-04-14 16:50:19.122083096 +0100 BST,5144688558248263,7789703749357380,d89efdb5-e842-4bad-9263-bd29def71318,375.20,USD,REF 8624
2024-04-14 10:04:47.031700577 +0100 BST,5176467944173158,4943262350110449,4a25a3e3-1447-4c3a-9fbb-e76cb6fda5bf,238.17,USD,REF 5006
2024-04-14 07:29:44.457687877 +0100 BST,7348653567627719,0530803388499720,1651f1a8-897c-41f1-990d-e0a569b9c65a,652.67,GBP,REF 1503
2024-04-14 14:09:24.83793619 +0100 BST,3524234792107333,1414798152713257,86080aeb-fea4-4de1-85b1-72b43acd500f,427.90,USD,REF 888
2024-04-14 01:00:58.92201559 +0100 BST,2987532328829014,6563888129471148,81fac721-2be7-4711-8d96-c7c9e427098d,353.14,GBP,REF 3107
2024-04-14 03:32:03.428021612 +0100 BST,5451074420965443,7450896835619812,6141f939-41fe-4491-a08e-3687b3eea1e8,142.85,GBP,REF 7415
2024-04-14 22:29:20.975438095 +0100 BST,1373486023874426,3844435501485174,f38b2cca-c82f-49a4-9a72-7d2b6fe54df5,491.34,USD,REF 4934
2024-04-14 15:02:02.144658041 +0100 BST,4042079165049558,1557638802721323,2166c9ba-c26c-4163-8571-cf5557ba7f11,82.69,GBP,REF 7815
2024-04-14 22:23:32.56390276 +0100 BST,0909729813459227,7177551433437717,fff20b78-97f4-40a8-ad1a-19e73295aa06,321.69,USD,REF 3234
